athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,203,2,5,922,0.66,129.61,2,62.64,100,1753,SEM,200,1,MEDLEY,33.96
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,203,2,5,922,0.66,129.61,3,98.86,150,1753,SEM,200,1,MEDLEY,36.22
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,203,2,5,922,0.66,129.61,4,129.61,200,1753,SEM,200,1,MEDLEY,30.75
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,103,1,3,947,0.68,128.45,1,28.73,50,1854,FIN,200,1,MEDLEY,28.73
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,103,1,3,947,0.68,128.45,2,62.3,100,1854,FIN,200,1,MEDLEY,33.57
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,103,1,3,947,0.68,128.45,3,98.34,150,1854,FIN,200,1,MEDLEY,36.04
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,103,1,3,947,0.68,128.45,4,128.45,200,1854,FIN,200,1,MEDLEY,30.11
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,11,7,5,893,0.7,66.81,1,31.63,50,1007,PRE,100,1,BREAST,31.63
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,11,7,5,893,0.7,66.81,2,66.81,100,1007,PRE,100,1,BREAST,35.18
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,211,2,3,900,0.72,66.64,1,31.78,50,1758,SEM,100,1,BREAST,31.78
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,211,2,3,900,0.72,66.64,2,66.64,100,1758,SEM,100,1,BREAST,34.86
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,111,1,2,908,0.73,66.43,1,31.61,50,1917,FIN,100,1,BREAST,31.61
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,111,1,2,908,0.73,66.43,2,66.43,100,1917,FIN,100,1,BREAST,34.82
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,25,4,4,915,0.71,143.29,1,32.84,50,1011,PRE,200,1,BREAST,32.84
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,25,4,4,915,0.71,143.29,2,68.96,100,1011,PRE,200,1,BREAST,36.12
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,25,4,4,915,0.71,143.29,3,106.09,150,1011,PRE,200,1,BREAST,37.13
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,25,4,4,915,0.71,143.29,4,143.29,200,1011,PRE,200,1,BREAST,37.2
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,225,2,4,937,0.68,142.15,1,32.83,50,1751,SEM,200,1,BREAST,32.83
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,225,2,4,937,0.68,142.15,2,69.25,100,1751,SEM,200,1,BREAST,36.42
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,225,2,4,937,0.68,142.15,3,105.72,150,1751,SEM,200,1,BREAST,36.47
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,225,2,4,937,0.68,142.15,4,142.15,200,1751,SEM,200,1,BREAST,36.43
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,125,1,3,957,0.68,141.15,1,32.69,50,1825,FIN,200,1,BREAST,32.69
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,125,1,3,957,0.68,141.15,2,68.37,100,1825,FIN,200,1,BREAST,35.68
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,125,1,3,957,0.68,141.15,3,104.55,150,1825,FIN,200,1,BREAST,36.18
101213,WATANABE,KANAKO,11/15/1996,F,Japan,JPN,125,1,3,957,0.68,141.15,4,141.15,200,1825,FIN,200,1,BREAST,36.6
101276,AKASE,SAYAKA,8/25/1994,F,Japan,JPN,9,7,0,839,0.59,61.62,1,30,50,930,PRE,100,1,BACK,30
101276,AKASE,SAYAKA,8/25/1994,F,Japan,JPN,9,7,0,839,0.59,61.62,2,61.62,100,930,PRE,100,1,BACK,31.62
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,11,7,7,858,0.78,67.71,1,32.52,50,1007,PRE,100,1,BREAST,32.52
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,11,7,7,858,0.78,67.71,2,67.71,100,1007,PRE,100,1,BREAST,35.19
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,25,3,4,869,0.82,145.75,1,34.18,50,1011,PRE,200,1,BREAST,34.18
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,25,3,4,869,0.82,145.75,2,71,100,1011,PRE,200,1,BREAST,36.82
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,25,3,4,869,0.82,145.75,3,108.31,150,1011,PRE,200,1,BREAST,37.31
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,25,3,4,869,0.82,145.75,4,145.75,200,1011,PRE,200,1,BREAST,37.44
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,225,2,8,922,0.8,142.88,1,33.1,50,1751,SEM,200,1,BREAST,33.1
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,225,2,8,922,0.8,142.88,2,69.21,100,1751,SEM,200,1,BREAST,36.11
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,225,2,8,922,0.8,142.88,3,105.7,150,1751,SEM,200,1,BREAST,36.49
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,225,2,8,922,0.8,142.88,4,142.88,200,1751,SEM,200,1,BREAST,37.18
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,125,1,7,916,0.76,143.19,1,33.51,50,1825,FIN,200,1,BREAST,33.51
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,125,1,7,916,0.76,143.19,2,69.96,100,1825,FIN,200,1,BREAST,36.45
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,125,1,7,916,0.76,143.19,3,106.62,150,1825,FIN,200,1,BREAST,36.66
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,125,1,7,916,0.76,143.19,4,143.19,200,1825,FIN,200,1,BREAST,36.57
101306,KANETO,RIE,9/8/1988,F,Japan,JPN,36,5,5,782,0.76,31.99,1,31.99,50,1008,PRE,50,1,BREAST,31.99
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,6,7,3,928,0.64,59.93,1,28.34,50,1134,PRE,100,1,BREAST,28.34
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,6,7,3,928,0.64,59.93,2,59.93,100,1134,PRE,100,1,BREAST,31.59
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,206,1,2,910,0.63,60.31,1,28,50,1835,SEM,100,1,BREAST,28
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,206,1,2,910,0.63,60.31,2,60.31,100,1835,SEM,100,1,BREAST,32.31
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,14,9,1,847,0.68,28.13,1,28.13,50,930,PRE,50,1,BREAST,28.13
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,26,4,4,922,0.62,130.47,1,29.46,50,1033,PRE,200,1,BREAST,29.46
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,26,4,4,922,0.62,130.47,2,62.87,100,1033,PRE,200,1,BREAST,33.41
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,26,4,4,922,0.62,130.47,3,96.7,150,1033,PRE,200,1,BREAST,33.83
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,26,4,4,922,0.62,130.47,4,130.47,200,1033,PRE,200,1,BREAST,33.77
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,226,2,1,976,0.67,128.03,1,28.29,50,1829,SEM,200,1,BREAST,28.29
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,226,2,1,976,0.67,128.03,2,60.92,100,1829,SEM,200,1,BREAST,32.63
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,226,2,1,976,0.67,128.03,3,94.02,150,1829,SEM,200,1,BREAST,33.1
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,226,2,1,976,0.67,128.03,4,128.03,200,1829,SEM,200,1,BREAST,34.01
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,126,1,4,951,0.67,129.12,1,28.6,50,1855,FIN,200,1,BREAST,28.6
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,126,1,4,951,0.67,129.12,2,61.22,100,1855,FIN,200,1,BREAST,32.62
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,126,1,4,951,0.67,129.12,3,94.66,150,1855,FIN,200,1,BREAST,33.44
108757,KOSEKI,YASUHIRO,3/14/1992,M,Japan,JPN,126,1,4,951,0.67,129.12,4,129.12,200,1855,FIN,200,1,BREAST,34.46
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,16,4,5,889,0.65,115.97,1,25.85,50,1015,PRE,200,1,FLY,25.85
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,16,4,5,889,0.65,115.97,2,55.45,100,1015,PRE,200,1,FLY,29.6
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,16,4,5,889,0.65,115.97,3,85.47,150,1015,PRE,200,1,FLY,30.02
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,16,4,5,889,0.65,115.97,4,115.97,200,1015,PRE,200,1,FLY,30.5
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,216,2,6,917,0.63,114.75,1,25.47,50,1904,SEM,200,1,FLY,25.47
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,216,2,6,917,0.63,114.75,2,54.74,100,1904,SEM,200,1,FLY,29.27
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,216,2,6,917,0.63,114.75,3,84.65,150,1904,SEM,200,1,FLY,29.91
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,216,2,6,917,0.63,114.75,4,114.75,200,1904,SEM,200,1,FLY,30.1
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,116,1,3,930,0.65,114.24,1,25.56,50,1752,FIN,200,1,FLY,25.56
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,116,1,3,930,0.65,114.24,2,54.7,100,1752,FIN,200,1,FLY,29.14
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,116,1,3,930,0.65,114.24,3,84.04,150,1752,FIN,200,1,FLY,29.34
108760,SAKAI,MASATO,6/6/1995,M,Japan,JPN,116,1,3,930,0.65,114.24,4,114.24,200,1752,FIN,200,1,FLY,30.2
108761,NAKAMURA,KATSUMI,2/21/1994,M,Japan,JPN,19,11,6,873,0.66,49.07,1,23.58,50,943,PRE,100,1,FREE,23.58
108761,NAKAMURA,KATSUMI,2/21/1994,M,Japan,JPN,19,11,6,873,0.66,49.07,2,49.07,100,943,PRE,100,1,FREE,25.49
108761,NAKAMURA,KATSUMI,2/21/1994,M,Japan,JPN,28,12,6,829,0.67,22.25,1,22.25,50,930,PRE,50,1,FREE,22.25
108761,NAKAMURA,KATSUMI,2/21/1994,M,Japan,JPN,228,1,2,841,0.67,22.15,1,22.15,50,1809,SEM,50,1,FREE,22.15
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,1,26.37,50,948,PRE,400,1,FREE,26.37
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,2,55.03,100,948,PRE,400,1,FREE,28.66
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,3,84.07,150,948,PRE,400,1,FREE,29.04
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,4,113.74,200,948,PRE,400,1,FREE,29.67
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,5,143.18,250,948,PRE,400,1,FREE,29.44
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,6,172.83,300,948,PRE,400,1,FREE,29.65
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,7,202.81,350,948,PRE,400,1,FREE,29.98
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,2,6,0,852,0.66,232.06,8,232.06,400,948,PRE,400,1,FREE,29.25
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,12,7,1,796,0.63,110.04,1,25.76,50,1027,PRE,200,1,FREE,25.76
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,12,7,1,796,0.63,110.04,2,53.69,100,1027,PRE,200,1,FREE,27.93
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,12,7,1,796,0.63,110.04,3,82.16,150,1027,PRE,200,1,FREE,28.47
110262,AMAI,TSUBASA,7/21/1994,M,Japan,JPN,12,7,1,796,0.63,110.04,4,110.04,200,1027,PRE,200,1,FREE,27.88
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,3,4,6,867,0.71,132.27,1,28.98,50,1028,PRE,200,1,MEDLEY,28.98
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,3,4,6,867,0.71,132.27,2,63.27,100,1028,PRE,200,1,MEDLEY,34.29
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,3,4,6,867,0.71,132.27,3,101.15,150,1028,PRE,200,1,MEDLEY,37.88
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,3,4,6,867,0.71,132.27,4,132.27,200,1028,PRE,200,1,MEDLEY,31.12
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,203,1,6,882,0.7,131.53,1,28.85,50,1753,SEM,200,1,MEDLEY,28.85
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,203,1,6,882,0.7,131.53,2,62.87,100,1753,SEM,200,1,MEDLEY,34.02
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,203,1,6,882,0.7,131.53,3,100.54,150,1753,SEM,200,1,MEDLEY,37.67
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,203,1,6,882,0.7,131.53,4,131.53,200,1753,SEM,200,1,MEDLEY,30.99
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,1,29.17,50,1000,PRE,400,1,MEDLEY,29.17
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,2,62.28,100,1000,PRE,400,1,MEDLEY,33.11
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,3,98.15,150,1000,PRE,400,1,MEDLEY,35.87
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,4,133.8,200,1000,PRE,400,1,MEDLEY,35.65
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,5,172.74,250,1000,PRE,400,1,MEDLEY,38.94
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,6,212.04,300,1000,PRE,400,1,MEDLEY,39.3
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,7,244.86,350,1000,PRE,400,1,MEDLEY,32.82
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,40,4,6,918,0.67,276.16,8,276.16,400,1000,PRE,400,1,MEDLEY,31.3
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,1,29.33,50,1849,FIN,400,1,MEDLEY,29.33
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,2,62.57,100,1849,FIN,400,1,MEDLEY,33.24
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,3,99.1,150,1849,FIN,400,1,MEDLEY,36.53
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,4,134.64,200,1849,FIN,400,1,MEDLEY,35.54
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,5,173.85,250,1849,FIN,400,1,MEDLEY,39.21
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,6,212.83,300,1849,FIN,400,1,MEDLEY,38.98
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,7,245.73,350,1849,FIN,400,1,MEDLEY,32.9
110289,SHIMIZU,SAKIKO,4/20/1992,F,Japan,JPN,140,1,7,908,0.71,277.19,8,277.19,400,1849,FIN,400,1,MEDLEY,31.46
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,10,7,2,880,0.52,54.19,1,26.62,50,949,PRE,100,1,BACK,26.62
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,10,7,2,880,0.52,54.19,2,54.19,100,949,PRE,100,1,BACK,27.57
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,24,2,3,861,0.53,117.63,1,28.02,50,956,PRE,200,1,BACK,28.02
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,24,2,3,861,0.53,117.63,2,58.05,100,956,PRE,200,1,BACK,30.03
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,24,2,3,861,0.53,117.63,3,88.27,150,956,PRE,200,1,BACK,30.22
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,24,2,3,861,0.53,117.63,4,117.63,200,956,PRE,200,1,BACK,29.36
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,224,2,2,867,0.53,117.33,1,27.27,50,1857,SEM,200,1,BACK,27.27
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,224,2,2,867,0.53,117.33,2,57.56,100,1857,SEM,200,1,BACK,30.29
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,224,2,2,867,0.53,117.33,3,87.9,150,1857,SEM,200,1,BACK,30.34
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,224,2,2,867,0.53,117.33,4,117.33,200,1857,SEM,200,1,BACK,29.43
118527,KANEKO,MASAKI,3/27/1992,M,Japan,JPN,35,4,5,838,0.52,25.49,1,25.49,50,954,PRE,50,1,BACK,25.49
118529,KAWAMOTO,TAKESHI,2/19/1995,M,Japan,JPN,4,7,7,857,0.65,23.61,1,23.61,50,1044,PRE,50,1,FLY,23.61
118529,KAWAMOTO,TAKESHI,2/19/1995,M,Japan,JPN,204,2,1,843,0.67,23.74,1,23.74,50,1807,SEM,50,1,FLY,23.74
118529,KAWAMOTO,TAKESHI,2/19/1995,M,Japan,JPN,30,6,7,856,0.68,52.45,1,24.4,50,1009,PRE,100,1,FLY,24.4
118529,KAWAMOTO,TAKESHI,2/19/1995,M,Japan,JPN,30,6,7,856,0.68,52.45,2,52.45,100,1009,PRE,100,1,FLY,28.05
120811,IKEE,RIKAKO,7/4/2000,F,Japan,JPN,29,6,1,831,0.69,26.66,1,26.66,50,954,PRE,50,1,FLY,26.66
120856,MOCHIDA,SACHI,7/19/1999,F,Japan,JPN,15,7,8,848,0.69,119.35,1,27.99,50,949,PRE,200,1,FREE,27.99
120856,MOCHIDA,SACHI,7/19/1999,F,Japan,JPN,15,7,8,848,0.69,119.35,2,57.92,100,949,PRE,200,1,FREE,29.93
120856,MOCHIDA,SACHI,7/19/1999,F,Japan,JPN,15,7,8,848,0.69,119.35,3,88.76,150,949,PRE,200,1,FREE,30.84
120856,MOCHIDA,SACHI,7/19/1999,F,Japan,JPN,15,7,8,848,0.69,119.35,4,119.35,200,949,PRE,200,1,FREE,30.59
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,6,9,2,954,0.7,59.38,1,28.04,50,1134,PRE,100,1,BREAST,28.04
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,6,9,2,954,0.7,59.38,2,59.38,100,1134,PRE,100,1,BREAST,31.34
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,206,2,5,953,0.7,59.39,1,28.09,50,1835,SEM,100,1,BREAST,28.09
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,206,2,5,953,0.7,59.39,2,59.39,100,1835,SEM,100,1,BREAST,31.3
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,106,1,6,952,0.7,59.42,1,27.89,50,1732,FIN,100,1,BREAST,27.89
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,106,1,6,952,0.7,59.42,2,59.42,100,1732,FIN,100,1,BREAST,31.53
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,14,8,0,910,0.67,27.47,1,27.47,50,930,PRE,50,1,BREAST,27.47
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,214,2,1,933,0.69,27.24,1,27.24,50,1748,SEM,50,1,BREAST,27.24
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,26,5,4,937,0.75,129.75,1,29.9,50,1033,PRE,200,1,BREAST,29.9
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,26,5,4,937,0.75,129.75,2,63.23,100,1033,PRE,200,1,BREAST,33.33
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,26,5,4,937,0.75,129.75,3,96.2,150,1033,PRE,200,1,BREAST,32.97
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,26,5,4,937,0.75,129.75,4,129.75,200,1033,PRE,200,1,BREAST,33.55
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,226,1,5,949,0.75,129.22,1,29.34,50,1829,SEM,200,1,BREAST,29.34
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,226,1,5,949,0.75,129.22,2,62.28,100,1829,SEM,200,1,BREAST,32.94
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,226,1,5,949,0.75,129.22,3,95.58,150,1829,SEM,200,1,BREAST,33.3
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,226,1,5,949,0.75,129.22,4,129.22,200,1829,SEM,200,1,BREAST,33.64
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,126,1,7,941,0.71,129.58,1,29.55,50,1855,FIN,200,1,BREAST,29.55
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,126,1,7,941,0.71,129.58,2,62.74,100,1855,FIN,200,1,BREAST,33.19
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,126,1,7,941,0.71,129.58,3,96.35,150,1855,FIN,200,1,BREAST,33.61
101660,BALANDIN,DMITRIY,4/4/1995,M,Kazakhstan,KAZ,126,1,7,941,0.71,129.58,4,129.58,200,1855,FIN,200,1,BREAST,33.23
102354,RUDENKO,YEKATERINA,10/16/1994,F,Kazakhstan,KAZ,9,7,8,839,0.77,61.62,1,29.91,50,930,PRE,100,1,BACK,29.91
102354,RUDENKO,YEKATERINA,10/16/1994,F,Kazakhstan,KAZ,9,7,8,839,0.77,61.62,2,61.62,100,930,PRE,100,1,BACK,31.71
102354,RUDENKO,YEKATERINA,10/16/1994,F,Kazakhstan,KAZ,18,5,3,840,0.76,28.67,1,28.67,50,930,PRE,50,1,BACK,28.67
101421,BAYUSUF,HAMDAN,9/29/1994,M,Kenya,KEN,10,1,4,646,0.62,60.07,1,28.75,50,949,PRE,100,1,BACK,28.75
101421,BAYUSUF,HAMDAN,9/29/1994,M,Kenya,KEN,10,1,4,646,0.62,60.07,2,60.07,100,949,PRE,100,1,BACK,31.32
101421,BAYUSUF,HAMDAN,9/29/1994,M,Kenya,KEN,35,2,2,650,0.71,27.74,1,27.74,50,954,PRE,50,1,BACK,27.74
102014,MUTETI,EMILY,6/14/1998,F,Kenya,KEN,1,2,1,641,0.76,64.91,1,29.95,50,930,PRE,100,1,FLY,29.95
102014,MUTETI,EMILY,6/14/1998,F,Kenya,KEN,1,2,1,641,0.76,64.91,2,64.91,100,930,PRE,100,1,FLY,34.96
102014,MUTETI,EMILY,6/14/1998,F,Kenya,KEN,23,3,0,637,0.76,60.51,1,28.98,50,930,PRE,100,1,FREE,28.98
102014,MUTETI,EMILY,6/14/1998,F,Kenya,KEN,23,3,0,637,0.76,60.51,2,60.51,100,930,PRE,100,1,FREE,31.53
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,9,2,7,651,0.61,67.05,1,32.48,50,930,PRE,100,1,BACK,32.48
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,9,2,7,651,0.61,67.05,2,67.05,100,930,PRE,100,1,BACK,34.57
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,31,1,6,633,0.63,144.45,1,33.33,50,1030,PRE,200,1,BACK,33.33
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,31,1,6,633,0.63,144.45,2,69.6,100,1030,PRE,200,1,BACK,36.27
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,31,1,6,633,0.63,144.45,3,107.01,150,1030,PRE,200,1,BACK,37.41
110311,LANOE,TALISA,7/25/1994,F,Kenya,KEN,31,1,6,633,0.63,144.45,4,144.45,200,1030,PRE,200,1,BACK,37.44
115503,MOHAMED,ISSA ABDULLA HEMED,3/1/1995,M,Kenya,KEN,19,4,3,654,0.65,54.02,1,25.71,50,943,PRE,100,1,FREE,25.71
115503,MOHAMED,ISSA ABDULLA HEMED,3/1/1995,M,Kenya,KEN,19,4,3,654,0.65,54.02,2,54.02,100,943,PRE,100,1,FREE,28.31
115503,MOHAMED,ISSA ABDULLA HEMED,3/1/1995,M,Kenya,KEN,28,6,5,617,0.65,24.56,1,24.56,50,930,PRE,50,1,FREE,24.56
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,11,3,6,666,0.74,73.68,1,33.52,50,1007,PRE,100,1,BREAST,33.52
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,11,3,6,666,0.74,73.68,2,73.68,100,1007,PRE,100,1,BREAST,40.16
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,25,2,4,695,0.79,157.04,1,34.9,50,1011,PRE,200,1,BREAST,34.9
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,25,2,4,695,0.79,157.04,2,73.75,100,1011,PRE,200,1,BREAST,38.85
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,25,2,4,695,0.79,157.04,3,114.74,150,1011,PRE,200,1,BREAST,40.99
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,25,2,4,695,0.79,157.04,4,157.04,200,1011,PRE,200,1,BREAST,42.3
101858,TALANOVA,DARIA,12/8/1995,F,Kyrgyzstan,KGZ,36,4,5,658,0.72,33.89,1,33.89,50,1008,PRE,50,1,BREAST,33.89
105107,KARNAUKHOV,STANISLAV,6/6/1996,M,Kyrgyzstan,KGZ,19,6,0,731,0.66,52.07,1,24.87,50,943,PRE,100,1,FREE,24.87
